trial,dataset,family,pr(Y=1|S=mc),DP,"t(P(S=1), DP)","t(P(S=1), DP_ground_truth)",I_v(X_to_S)
3,dutch_census,mlp_three_layer,0.95,0.377843599,0.01788119,0.041644698,0.176467829
3,census_income,sgd_lr,0.05,0.167586186,0.003113619,0.007217779,0.181503109
3,census_income,mlp_one_layer,0.05,0.223931363,0.005561576,0.007217779,0.341296726
3,census_income,mlp_two_layer,0.05,0.237822348,0.006273724,0.007217779,0.32322539
3,census_income,mlp_three_layer,0.05,0.230981108,0.005917619,0.007217779,0.322147686
3,census_income,sgd_lr,0.07,0.154523359,0.002646935,0.005991107,0.190340226
3,census_income,mlp_one_layer,0.07,0.207720565,0.00478487,0.005991107,0.34584607
3,census_income,mlp_two_layer,0.07,0.1611506,0.002878961,0.005991107,0.329072829
3,census_income,mlp_three_layer,0.07,0.195771927,0.004249843,0.005991107,0.339324682
3,census_income,sgd_lr,0.09,0.142803915,0.002260513,0.004920144,0.190706263
3,census_income,mlp_one_layer,0.09,0.195292832,0.004229053,0.004920144,0.347267046
3,census_income,mlp_two_layer,0.09,0.175261676,0.003405527,0.004920144,0.328886695
3,census_income,mlp_three_layer,0.09,0.183528754,0.003734588,0.004920144,0.331913708
3,census_income,sgd_lr,0.11,0.138527722,0.002127112,0.00418513,0.186527604
3,census_income,mlp_one_layer,0.11,0.177575907,0.00349611,0.00418513,0.354638178
3,census_income,mlp_two_layer,0.11,0.136676368,0.002070617,0.00418513,0.331762392
3,census_income,mlp_three_layer,0.11,0.147841165,0.002422866,0.00418513,0.327422654
3,census_income,sgd_lr,0.13,0.124068813,0.001706127,0.003280889,0.18861994
3,census_income,mlp_one_layer,0.13,0.15604299,0.002699276,0.003280889,0.355585853
3,census_income,mlp_two_layer,0.13,0.207302584,0.004765618,0.003280889,0.335049396
3,census_income,mlp_three_layer,0.13,0.128270844,0.001823689,0.003280889,0.331435856
3,census_income,sgd_lr,0.15,0.114294041,0.00144782,0.002681161,0.192164934
3,census_income,mlp_one_layer,0.15,0.144496995,0.002314452,0.002681161,0.349486245
3,census_income,mlp_two_layer,0.15,0.121736481,0.001642567,0.002681161,0.32377565
3,census_income,mlp_three_layer,0.15,0.131443677,0.001915053,0.002681161,0.329836041
3,census_income,sgd_lr,0.17,0.096708818,0.0010365,0.001935338,0.194463195
3,census_income,mlp_one_layer,0.17,0.111145136,0.001369123,0.001935338,0.356797897
3,census_income,mlp_two_layer,0.17,0.064865692,0.000466257,0.001935338,0.326375832
3,census_income,mlp_three_layer,0.17,0.117190544,0.001522152,0.001935338,0.335152008
3,census_income,sgd_lr,0.19,0.081269994,0.00073194,0.001290145,0.196020039
3,census_income,mlp_one_layer,0.19,0.089704217,0.000891769,0.001290145,0.354942272
3,census_income,mlp_two_layer,0.19,0.076731909,0.000652471,0.001290145,0.327133213
3,census_income,mlp_three_layer,0.19,0.09075833,0.000912854,0.001290145,0.332436512
3,census_income,sgd_lr,0.21,0.076285072,0.000644893,0.000951297,0.201573665
3,census_income,mlp_one_layer,0.21,0.06953273,0.000535771,0.000951297,0.362467016
3,census_income,mlp_two_layer,0.21,0.073422954,0.000597405,0.000951297,0.334229954
3,census_income,mlp_three_layer,0.21,0.052020261,0.000299867,0.000951297,0.333110405
3,census_income,sgd_lr,0.23,0.060100702,0.000400267,0.000698559,0.198797662
3,census_income,mlp_one_layer,0.23,0.046534271,0.000239952,0.000698559,0.360588856
3,census_income,mlp_two_layer,0.23,0.065974086,0.000482329,0.000698559,0.330288108
3,census_income,mlp_three_layer,0.23,0.043615864,0.000210798,0.000698559,0.336124515
3,census_income,sgd_lr,0.25,0.039422214,0.000172209,0.000301038,0.205585966
3,census_income,mlp_one_layer,0.25,0.02193251,5.33E-05,0.000301038,0.356244749
3,census_income,mlp_two_layer,0.25,0.035943489,0.000143157,0.000301038,0.336699103
3,census_income,mlp_three_layer,0.25,0.003467681,1.33E-06,0.000301038,0.336634439
3,census_income,sgd_lr,0.27,0.02508057,6.97E-05,0.000156581,0.203559403
3,census_income,mlp_one_layer,0.27,0.008496989,8.00E-06,0.000156581,0.362954999
3,census_income,mlp_two_layer,0.27,0.01166314,1.51E-05,0.000156581,0.342296627
3,census_income,mlp_three_layer,0.27,0.02018018,4.51E-05,0.000156581,0.344637628
3,census_income,sgd_lr,0.29,0.005882942,3.83E-06,1.73E-05,0.210830163
3,census_income,mlp_one_layer,0.29,0.000734501,5.98E-08,1.73E-05,0.365324876
3,census_income,mlp_two_layer,0.29,0.011330398,1.42E-05,1.73E-05,0.350136763
3,census_income,mlp_three_layer,0.29,0.009708265,1.04E-05,1.73E-05,0.341513836
3,census_income,sgd_lr,0.31,0.017846624,3.53E-05,1.30E-05,0.214390057
3,census_income,mlp_one_layer,0.31,0.027300012,8.26E-05,1.30E-05,0.366066401
3,census_income,mlp_two_layer,0.31,0.05276217,3.08E-04,1.30E-05,0.348878596
3,census_income,mlp_three_layer,0.31,0.056675336,3.56E-04,1.30E-05,0.347848351
3,census_income,sgd_lr,0.33,0.029338917,9.54E-05,9.64E-05,0.214797863
3,census_income,mlp_one_layer,0.33,0.061966378,4.26E-04,9.64E-05,0.363620019
3,census_income,mlp_two_layer,0.33,0.041862187,1.94E-04,9.64E-05,0.345340943
3,census_income,mlp_three_layer,0.33,0.054626112,3.31E-04,9.64E-05,0.346653628
3,census_income,sgd_lr,0.35,0.044048641,0.000215002,0.000232501,0.220397562
3,census_income,mlp_one_layer,0.35,0.052366148,0.000303868,0.000232501,0.370958287
3,census_income,mlp_two_layer,0.35,0.048148428,0.000256888,0.000232501,0.346883825
3,census_income,mlp_three_layer,0.35,0.055843815,0.000345571,0.000232501,0.346511587
3,census_income,sgd_lr,0.37,0.070199121,0.000546091,0.000458464,0.21793725
3,census_income,mlp_one_layer,0.37,0.080301601,0.000714599,0.000458464,0.372899065
3,census_income,mlp_two_layer,0.37,0.146098104,0.002366048,0.000458464,0.348948078
3,census_income,mlp_three_layer,0.37,0.09702132,0.001043211,0.000458464,0.346593359
3,census_income,sgd_lr,0.39,0.081520007,0.000736451,0.000741708,0.222030037
3,census_income,mlp_one_layer,0.39,0.100109339,0.001110688,0.000741708,0.379628168
3,census_income,mlp_two_layer,0.39,0.110628969,0.001356433,0.000741708,0.355799503
3,census_income,mlp_three_layer,0.39,0.09299258,0.000958359,0.000741708,0.35722151
3,census_income,sgd_lr,0.41,0.106226602,0.001250603,0.00120404,0.22270756
3,census_income,mlp_one_layer,0.41,0.124082221,0.001706496,0.00120404,0.375855708
3,census_income,mlp_two_layer,0.41,0.0982152,0.001069048,0.00120404,0.351193809
3,census_income,mlp_three_layer,0.41,0.141659572,0.002224415,0.00120404,0.351628773
3,census_income,sgd_lr,0.43,0.135855595,0.002045814,0.001791272,0.22946839
3,census_income,mlp_one_layer,0.43,0.147346814,0.002406683,0.001791272,0.38391971
3,census_income,mlp_two_layer,0.43,0.138842953,0.002136807,0.001791272,0.35593476
3,census_income,mlp_three_layer,0.43,0.169629395,0.003190045,0.001791272,0.353425069
3,census_income,sgd_lr,0.45,0.160084504,0.002840977,0.002257694,0.234300585
3,census_income,mlp_one_layer,0.45,0.170896751,0.003237917,0.002257694,0.388229044
3,census_income,mlp_two_layer,0.45,0.171424159,0.003257944,0.002257694,0.36249828
3,census_income,mlp_three_layer,0.45,0.180577676,0.003615379,0.002257694,0.355944381
3,census_income,sgd_lr,0.47,0.171957871,0.003278273,0.003114137,0.237649763
3,census_income,mlp_one_layer,0.47,0.177889713,0.003508484,0.003114137,0.389654712
3,census_income,mlp_two_layer,0.47,0.178090842,0.003516427,0.003114137,0.349232968
3,census_income,mlp_three_layer,0.47,0.174707813,0.003384024,0.003114137,0.359500629
3,census_income,sgd_lr,0.49,0.192403714,0.004104766,0.00387148,0.240097299
3,census_income,mlp_one_layer,0.49,0.189899273,0.00399853,0.00387148,0.391401083
3,census_income,mlp_two_layer,0.49,0.183587413,0.003736977,0.00387148,0.361996138
3,census_income,mlp_three_layer,0.49,0.18981305,0.003994897,0.00387148,0.366761311
3,census_income,sgd_lr,0.51,0.224020851,0.005566026,0.005094425,0.245199897
3,census_income,mlp_one_layer,0.51,0.229347672,0.005834137,0.005094425,0.40491067
3,census_income,mlp_two_layer,0.51,0.241621798,0.006476004,0.005094425,0.367392213
3,census_income,mlp_three_layer,0.51,0.23609591,0.006182874,0.005094425,0.384800627
3,census_income,sgd_lr,0.53,0.241133442,0.006449824,0.005511211,0.24298233
3,census_income,mlp_one_layer,0.53,0.225750856,0.005652407,0.005511211,0.398205163
3,census_income,mlp_two_layer,0.53,0.260880911,0.007550891,0.005511211,0.352015241
3,census_income,mlp_three_layer,0.53,0.232868213,0.006014805,0.005511211,0.364993997
3,census_income,sgd_lr,0.55,0.264350954,0.007753364,0.00669245,0.249052648
3,census_income,mlp_one_layer,0.55,0.263410267,0.00769821,0.00669245,0.404634649
3,census_income,mlp_two_layer,0.55,0.25784383,0.007375887,0.00669245,0.376447411
3,census_income,mlp_three_layer,0.55,0.279004212,0.00863803,0.00669245,0.373255957
3,census_income,sgd_lr,0.57,0.285230006,0.00902843,0.007991156,0.252411595
3,census_income,mlp_one_layer,0.57,0.299944626,0.009985598,0.007991156,0.397647433
3,census_income,mlp_two_layer,0.57,0.278746424,0.008622052,0.007991156,0.375605985
3,census_income,mlp_three_layer,0.57,0.259759309,0.007486022,0.007991156,0.381514111
3,census_income,sgd_lr,0.59,0.307763334,0.010513913,0.009209027,0.256755519
3,census_income,mlp_one_layer,0.59,0.322034197,0.011513514,0.009209027,0.412559823
3,census_income,mlp_two_layer,0.59,0.301647867,0.010099521,0.009209027,0.380471952
3,census_income,mlp_three_layer,0.59,0.277385275,0.008537932,0.009209027,0.382529723
3,census_income,sgd_lr,0.61,0.321899642,0.011503876,0.010396592,0.258563645
3,census_income,mlp_one_layer,0.61,0.337832598,0.01267337,0.010396592,0.411561738
3,census_income,mlp_two_layer,0.61,0.329237777,0.012035428,0.010396592,0.378496656
3,census_income,mlp_three_layer,0.61,0.358247716,0.014255155,0.010396592,0.376511401
3,census_income,sgd_lr,0.63,0.345371297,0.013246573,0.011571364,0.264145506
3,census_income,mlp_one_layer,0.63,0.33709612,0.012618056,0.011571364,0.415912042
3,census_income,mlp_two_layer,0.63,0.323086867,0.011589056,0.011571364,0.385284545
3,census_income,mlp_three_layer,0.63,0.321907672,0.011504451,0.011571364,0.391591022
3,census_income,sgd_lr,0.65,0.359955253,0.014391701,0.013202618,0.266932456
3,census_income,mlp_one_layer,0.65,0.362729052,0.014614911,0.013202618,0.419586138
3,census_income,mlp_two_layer,0.65,0.363307839,0.014661705,0.013202618,0.379071968
3,census_income,mlp_three_layer,0.65,0.357283647,0.014178351,0.013202618,0.384543996
3,census_income,sgd_lr,0.67,0.377327481,0.015818188,0.014447426,0.270585194
3,census_income,mlp_one_layer,0.67,0.377661033,0.015846242,0.014447426,0.419680808
3,census_income,mlp_two_layer,0.67,0.351867928,0.013750783,0.014447426,0.38884367
3,census_income,mlp_three_layer,0.67,0.371548928,0.015336155,0.014447426,0.374024308
3,census_income,sgd_lr,0.69,0.407105502,0.018421506,0.016601035,0.274457057
3,census_income,mlp_one_layer,0.69,0.392442666,0.017114631,0.016601035,0.4294448
3,census_income,mlp_two_layer,0.69,0.393766592,0.017230639,0.016601035,0.389281326
3,census_income,mlp_three_layer,0.69,0.381377684,0.016160529,0.016601035,0.397636211
3,census_income,sgd_lr,0.71,0.427207809,0.020292107,0.018355777,0.284702702
3,census_income,mlp_one_layer,0.71,0.417902183,0.019414827,0.018355777,0.440168496
3,census_income,mlp_two_layer,0.71,0.404544505,0.018189751,0.018355777,0.390872393
3,census_income,mlp_three_layer,0.71,0.366119424,0.014890087,0.018355777,0.408528954
3,census_income,sgd_lr,0.73,0.445945799,0.022118076,0.020074608,0.287996571
3,census_income,mlp_one_layer,0.73,0.4289048,0.020454201,0.020074608,0.447894195
3,census_income,mlp_two_layer,0.73,0.396616315,0.017481683,0.020074608,0.399521434
3,census_income,mlp_three_layer,0.73,0.41472546,0.019119826,0.020074608,0.404404928
3,census_income,sgd_lr,0.75,0.464140691,0.023967278,0.02197947,0.292834587
3,census_income,mlp_one_layer,0.75,0.453502511,0.022876969,0.02197947,0.449441699
3,census_income,mlp_two_layer,0.75,0.445073604,0.022031318,0.02197947,0.404236883
3,census_income,mlp_three_layer,0.75,0.438134309,0.021347202,0.02197947,0.409168162
3,census_income,sgd_lr,0.77,0.486161682,0.026305907,0.024053422,0.301362361
3,census_income,mlp_one_layer,0.77,0.472855382,0.024879597,0.024053422,0.450556021
3,census_income,mlp_two_layer,0.77,0.45113,0.022637312,0.024053422,0.408256114
3,census_income,mlp_three_layer,0.77,0.442602281,0.02178643,0.024053422,0.417734305
3,census_income,sgd_lr,0.79,0.500162397,0.02785017,0.026557271,0.299846759
3,census_income,mlp_one_layer,0.79,0.507117133,0.028633879,0.026557271,0.455820971
3,census_income,mlp_two_layer,0.79,0.467026544,0.02426748,0.026557271,0.421556446
3,census_income,mlp_three_layer,0.79,0.43779419,0.021313952,0.026557271,0.419442517
3,census_income,sgd_lr,0.81,0.514146067,0.029437164,0.028446995,0.307936015
3,census_income,mlp_one_layer,0.81,0.512220447,0.029215977,0.028446995,0.466633246
3,census_income,mlp_two_layer,0.81,0.467968481,0.024365874,0.028446995,0.419504342
3,census_income,mlp_three_layer,0.81,0.504329143,0.028318383,0.028446995,0.426613214
3,census_income,sgd_lr,0.83,0.528490599,0.031111514,0.031282995,0.317667083
3,census_income,mlp_one_layer,0.83,0.538231002,0.032275282,0.031282995,0.469952344
3,census_income,mlp_two_layer,0.83,0.469854644,0.024563509,0.031282995,0.430457548
3,census_income,mlp_three_layer,0.83,0.500690739,0.02790932,0.031282995,0.432596727
3,census_income,sgd_lr,0.85,0.546212578,0.033245106,0.033622909,0.318759355
3,census_income,mlp_one_layer,0.85,0.543155126,0.032871876,0.033622909,0.485759246
3,census_income,mlp_two_layer,0.85,0.530062577,0.031297862,0.033622909,0.436096522
3,census_income,mlp_three_layer,0.85,0.504366489,0.028322598,0.033622909,0.444540115
3,census_income,sgd_lr,0.87,0.557943854,0.034697064,0.035901487,0.326357116
3,census_income,mlp_one_layer,0.87,0.563917072,0.035448497,0.035901487,0.482791302
3,census_income,mlp_two_layer,0.87,0.525601191,0.030770467,0.035901487,0.443577625
3,census_income,mlp_three_layer,0.87,0.553302344,0.034118818,0.035901487,0.450327821
3,census_income,sgd_lr,0.89,0.570872372,0.036333809,0.038561371,0.330270292
3,census_income,mlp_one_layer,0.89,0.596148087,0.039644822,0.038561371,0.496046945
3,census_income,mlp_two_layer,0.89,0.543409111,0.032902799,0.038561371,0.449317018
3,census_income,mlp_three_layer,0.89,0.55908419,0.034839886,0.038561371,0.455781256
3,census_income,sgd_lr,0.91,0.574193916,0.03676052,0.041499474,0.334423497
3,census_income,mlp_one_layer,0.91,0.617036085,0.042492323,0.041499474,0.498295401
3,census_income,mlp_two_layer,0.91,0.600739098,0.040262035,0.041499474,0.457628475
3,census_income,mlp_three_layer,0.91,0.617500934,0.04255684,0.041499474,0.462619963
3,census_income,sgd_lr,0.93,0.590459297,0.038886774,0.043682654,0.344260249
3,census_income,mlp_one_layer,0.93,0.621797464,0.043155531,0.043682654,0.505604513
3,census_income,mlp_two_layer,0.93,0.609365435,0.041434923,0.043682654,0.465801145
3,census_income,mlp_three_layer,0.93,0.613472229,0.041999352,0.043682654,0.470875615
3,census_income,sgd_lr,0.95,0.600583662,0.040241058,0.046782906,0.348976274
3,census_income,mlp_one_layer,0.95,0.621670217,0.043137738,0.046782906,0.522193357
3,census_income,mlp_two_layer,0.95,0.5925465,0.039164033,0.046782906,0.478122692
3,census_income,mlp_three_layer,0.95,0.587291078,0.038467835,0.046782906,0.47643892
4,credit_card,sgd_lr,0.05,0.002407022,6.93E-07,0.002879382,0.008952971
4,credit_card,mlp_one_layer,0.05,0.02746465,9.02E-05,0.002879382,0.037041677
4,credit_card,mlp_two_layer,0.05,0.042358203,0.000214633,0.002879382,0.062866803
4,credit_card,mlp_three_layer,0.05,0.042167807,0.000212708,0.002879382,0.067935117
4,credit_card,sgd_lr,0.07,0.006186341,4.58E-06,0.002227166,0.008953898
4,credit_card,mlp_one_layer,0.07,0.029625828,0.000104992,0.002227166,0.030975824
4,credit_card,mlp_two_layer,0.07,0.022230461,5.91E-05,0.002227166,0.0537812
4,credit_card,mlp_three_layer,0.07,0.030447864,0.0001109,0.002227166,0.098841493
4,credit_card,sgd_lr,0.09,0.006044624,4.37E-06,0.00166288,0.009381002
4,credit_card,mlp_one_layer,0.09,0.025097265,7.53E-05,0.00166288,0.038368853
4,credit_card,mlp_two_layer,0.09,0.023595478,6.66E-05,0.00166288,0.030806639
4,credit_card,mlp_three_layer,0.09,0.037300307,0.000166435,0.00166288,0.085028654
4,credit_card,sgd_lr,0.11,0.008769598,9.20E-06,0.001120737,0.011402851
4,credit_card,mlp_one_layer,0.11,0.017361084,3.61E-05,0.001120737,0.033773099
4,credit_card,mlp_two_layer,0.11,0.017825075,3.80E-05,0.001120737,0.065319426
4,credit_card,mlp_three_layer,0.11,0.022822122,6.23E-05,0.001120737,0.071561338
4,credit_card,sgd_lr,0.13,0.00229863,6.32E-07,0.000697954,0.009545652
4,credit_card,mlp_one_layer,0.13,0.017560181,3.69E-05,0.000697954,0.031622765
4,credit_card,mlp_two_layer,0.13,0.017708096,3.75E-05,0.000697954,0.102478061
4,credit_card,mlp_three_layer,0.13,0.02028271,4.92E-05,0.000697954,0.025905339
4,credit_card,sgd_lr,0.15,0.004471467,2.39E-06,0.0003289,0.009646291
4,credit_card,mlp_one_layer,0.15,0.008107363,7.86E-06,0.0003289,0.029476903
4,credit_card,mlp_two_layer,0.15,1.29E-02,1.98E-05,0.0003289,0.046422927
4,credit_card,mlp_three_layer,0.15,0.011133002,1.48E-05,0.0003289,0.072044527
4,credit_card,sgd_lr,0.17,0.000142797,2.44E-09,0.000170633,0.011177621
4,credit_card,mlp_one_layer,0.17,0.000432884,2.24E-08,0.000170633,0.03326958
4,credit_card,mlp_two_layer,0.17,0.000105719,1.34E-09,0.000170633,0.07591397
4,credit_card,mlp_three_layer,0.17,9.21E-05,1.01E-09,0.000170633,0.042146427
4,credit_card,sgd_lr,0.19,0.003471603,1.44E-06,3.78E-05,0.0110448
4,credit_card,mlp_one_layer,0.19,0.010119261,1.22E-05,3.78E-05,0.034981375
4,credit_card,mlp_two_layer,0.19,0.008459721,8.56E-06,3.78E-05,0.039355577
4,credit_card,mlp_three_layer,0.19,0.003670472,1.61E-06,3.78E-05,0.063362817
4,credit_card,sgd_lr,0.21,0.00800699,7.67E-06,8.12E-09,0.012582393
4,credit_card,mlp_one_layer,0.21,0.011293769,1.53E-05,8.12E-09,0.032619249
4,credit_card,mlp_two_layer,0.21,0.015861174,3.01E-05,8.12E-09,0.059657521
4,credit_card,mlp_three_layer,0.21,0.012603852,1.90E-05,8.12E-09,0.064435148
4,credit_card,sgd_lr,0.23,0.012391391,1.84E-05,3.61E-05,0.011219039
4,credit_card,mlp_one_layer,0.23,0.013542355,2.19E-05,3.61E-05,0.028267103
4,credit_card,mlp_two_layer,0.23,0.018048114,3.90E-05,3.61E-05,0.035930566
4,credit_card,mlp_three_layer,0.23,0.015088443,2.72E-05,3.61E-05,0.116524871
4,credit_card,sgd_lr,0.25,0.022186842,5.89E-05,0.000241302,0.013589935
4,credit_card,mlp_one_layer,0.25,0.028003878,9.38E-05,0.000241302,0.032889954
4,credit_card,mlp_two_layer,0.25,0.028809308,9.93E-05,0.000241302,0.037981173
4,credit_card,mlp_three_layer,0.25,0.03024382,0.000109418,0.000241302,0.048781813
4,credit_card,sgd_lr,0.27,0.027231204,8.87E-05,0.00051109,0.012458722
4,credit_card,mlp_one_layer,0.27,0.04266609,0.000217765,0.00051109,0.031596079
4,credit_card,mlp_two_layer,0.27,0.044302258,0.000234787,0.00051109,0.040029885
4,credit_card,mlp_three_layer,0.27,0.035648046,0.000152016,0.00051109,0.06952327
4,credit_card,sgd_lr,0.29,0.035831845,0.000153588,0.000810587,0.015117949
4,credit_card,mlp_one_layer,0.29,0.057089511,0.000389892,0.000810587,0.040901967
4,credit_card,mlp_two_layer,0.29,0.05019527,0.000301407,0.000810587,0.04540534
4,credit_card,mlp_three_layer,0.29,0.044707219,0.0002391,0.000810587,0.062109499
4,credit_card,sgd_lr,0.31,0.042931326,0.000220481,0.001246074,0.013328057
4,credit_card,mlp_one_layer,0.31,0.054250629,0.000352078,0.001246074,0.035427571
4,credit_card,mlp_two_layer,0.31,0.063202434,0.000477864,0.001246074,0.0442079
4,credit_card,mlp_three_layer,0.31,0.066262592,0.000525263,0.001246074,0.067685615
4,credit_card,sgd_lr,0.33,0.042668763,0.000217792,0.00185165,0.015284285
4,credit_card,mlp_one_layer,0.33,0.067358167,0.000542777,0.00185165,0.040737559
4,credit_card,mlp_two_layer,0.33,0.057020473,0.00038895,0.00185165,0.044876655
4,credit_card,mlp_three_layer,0.33,0.065274727,0.000509717,0.00185165,0.121640456
4,credit_card,sgd_lr,0.35,0.052045775,0.00032404,0.002642883,0.015707772
4,credit_card,mlp_one_layer,0.35,0.058118606,0.000404076,0.002642883,0.039331905
4,credit_card,mlp_two_layer,0.35,0.072676805,0.000631884,0.002642883,0.063715906
